,legalguilt,question,rate_punishment,rating,scenario,start,stop,subjguilt,uid
249,false,12,24.0,38,20,2019-10-02 22:53:09,2019-10-02 22:54:13,true,A3HSONMX6LNZR4
250,false,13,26.0,28,9,2019-10-02 22:53:09,2019-10-02 22:54:33,false,A3HSONMX6LNZR4
251,true,14,16.0,29,6,2019-10-02 22:53:09,2019-10-02 22:54:54,true,A3HSONMX6LNZR4
252,false,15,41.0,9,12,2019-10-02 22:53:09,2019-10-02 22:55:16,false,A3HSONMX6LNZR4
253,false,16,80.0,30,28,2019-10-02 22:53:09,2019-10-02 22:55:38,false,A3HSONMX6LNZR4
254,true,17,63.0,49,13,2019-10-02 22:55:45,2019-10-02 22:56:09,true,A3HSONMX6LNZR4
255,true,18,53.0,70,19,2019-10-02 22:55:45,2019-10-02 22:56:26,true,A3HSONMX6LNZR4
256,false,19,98.0,12,26,2019-10-02 22:55:45,2019-10-02 22:56:57,false,A3HSONMX6LNZR4
257,false,20,74.0,8,18,2019-10-02 22:55:45,2019-10-02 22:57:23,false,A3HSONMX6LNZR4
258,true,21,36.0,84,11,2019-10-02 22:55:45,2019-10-02 22:57:39,true,A3HSONMX6LNZR4
259,true,22,99.0,40,29,2019-10-02 22:57:56,2019-10-02 22:58:26,true,A3HSONMX6LNZR4
260,true,23,16.0,71,5,2019-10-02 22:57:56,2019-10-02 22:58:40,true,A3HSONMX6LNZR4
261,false,24,55.0,22,16,2019-10-02 22:57:56,2019-10-02 22:59:06,false,A3HSONMX6LNZR4
262,false,25,43.0,21,17,2019-10-02 22:57:56,2019-10-02 22:59:38,false,A3HSONMX6LNZR4
263,true,26,13.0,85,3,2019-10-02 22:57:56,2019-10-02 22:59:54,true,A3HSONMX6LNZR4
264,false,27,75.0,12,15,2019-10-02 22:57:56,2019-10-02 23:00:14,false,A3HSONMX6LNZR4
265,true,28,99.0,71,30,2019-10-02 23:00:37,2019-10-02 23:01:03,true,A3HSONMX6LNZR4
266,false,29,99.0,42,31,2019-10-02 23:00:37,2019-10-02 23:01:33,false,A3HSONMX6LNZR4
267,true,30,99.0,30,23,2019-10-02 23:00:37,2019-10-02 23:01:51,true,A3HSONMX6LNZR4
268,true,0,66.0,79,22,2019-10-03 00:04:57,2019-10-03 00:05:08,true,A1KHRQ121JTDF6
269,true,0,92.0,78,18,2019-10-03 01:25:18,2019-10-03 01:26:59,true,A8KX1HFH8NE2Q
270,true,1,66.0,80,14,2019-10-03 01:25:18,2019-10-03 01:27:26,true,A8KX1HFH8NE2Q
271,true,2,100.0,60,31,2019-10-03 01:27:33,2019-10-03 01:28:06,true,A8KX1HFH8NE2Q
272,true,3,100.0,87,25,2019-10-03 01:27:33,2019-10-03 01:28:23,true,A8KX1HFH8NE2Q
273,true,4,100.0,100,27,2019-10-03 01:27:33,2019-10-03 01:29:00,true,A8KX1HFH8NE2Q
274,true,5,100.0,86,30,2019-10-03 01:27:33,2019-10-03 01:29:26,true,A8KX1HFH8NE2Q
275,false,6,81.0,7,4,2019-10-03 01:27:33,2019-10-03 01:29:57,false,A8KX1HFH8NE2Q
276,true,0,70.0,60,4,2019-10-03 01:35:22,2019-10-03 01:35:28,true,A10SG5T0Y9TISG
277,true,1,55.0,67,9,2019-10-03 01:35:22,2019-10-03 01:35:34,true,A10SG5T0Y9TISG
278,true,1,56.0,75,9,2019-10-03 01:35:37,2019-10-03 01:35:42,true,A10SG5T0Y9TISG
279,true,1,50.0,77,9,2019-10-03 01:35:44,2019-10-03 01:35:51,true,A10SG5T0Y9TISG
280,true,1,53.0,77,9,2019-10-03 01:35:53,2019-10-03 01:35:59,true,A10SG5T0Y9TISG
281,true,1,53.0,70,9,2019-10-03 01:36:01,2019-10-03 01:36:06,true,A10SG5T0Y9TISG
282,true,1,63.0,57,9,2019-10-03 01:36:09,2019-10-03 01:36:14,true,A10SG5T0Y9TISG
283,true,1,50.0,74,9,2019-10-03 01:36:17,2019-10-03 01:36:22,true,A10SG5T0Y9TISG
284,true,1,39.0,66,9,2019-10-03 01:36:24,2019-10-03 01:36:30,true,A10SG5T0Y9TISG
285,true,1,42.0,66,9,2019-10-03 01:36:32,2019-10-03 01:36:38,true,A10SG5T0Y9TISG
286,true,1,47.0,70,9,2019-10-03 01:36:39,2019-10-03 01:36:45,true,A10SG5T0Y9TISG
287,true,1,48.0,75,9,2019-10-03 01:36:48,2019-10-03 01:36:54,true,A10SG5T0Y9TISG
288,true,1,68.0,69,9,2019-10-03 01:36:56,2019-10-03 01:37:02,true,A10SG5T0Y9TISG
289,true,1,54.0,72,9,2019-10-03 01:37:04,2019-10-03 01:37:10,true,A10SG5T0Y9TISG
290,true,1,60.0,76,9,2019-10-03 01:37:12,2019-10-03 01:37:18,true,A10SG5T0Y9TISG
291,true,1,62.0,81,9,2019-10-03 01:37:20,2019-10-03 01:37:26,true,A10SG5T0Y9TISG
292,true,1,61.0,76,9,2019-10-03 01:37:28,2019-10-03 01:37:34,true,A10SG5T0Y9TISG
293,true,1,52.0,63,9,2019-10-03 01:37:37,2019-10-03 01:37:42,true,A10SG5T0Y9TISG
294,true,1,40.0,66,9,2019-10-03 01:37:45,2019-10-03 01:37:50,true,A10SG5T0Y9TISG
295,true,1,48.0,69,9,2019-10-03 01:37:52,2019-10-03 01:37:58,true,A10SG5T0Y9TISG
296,true,1,50.0,69,9,2019-10-03 01:38:00,2019-10-03 01:38:07,true,A10SG5T0Y9TISG
297,true,1,56.0,74,9,2019-10-03 01:38:09,2019-10-03 01:38:16,true,A10SG5T0Y9TISG
298,true,1,51.0,72,9,2019-10-03 01:38:19,2019-10-03 01:38:24,true,A10SG5T0Y9TISG
299,false,1,62.0,79,9,2019-10-03 01:38:27,2019-10-03 01:38:34,true,A10SG5T0Y9TISG
300,true,1,77.0,79,9,2019-10-03 01:38:37,2019-10-03 01:38:42,true,A10SG5T0Y9TISG
301,true,1,61.0,77,9,2019-10-03 01:38:44,2019-10-03 01:38:51,true,A10SG5T0Y9TISG
302,false,1,57.0,75,9,2019-10-03 01:38:53,2019-10-03 01:38:59,true,A10SG5T0Y9TISG
303,true,1,60.0,76,9,2019-10-03 01:39:01,2019-10-03 01:39:07,true,A10SG5T0Y9TISG
304,true,1,73.0,81,9,2019-10-03 01:39:10,2019-10-03 01:39:16,true,A10SG5T0Y9TISG
305,true,1,70.0,75,9,2019-10-03 01:39:18,2019-10-03 01:39:27,true,A10SG5T0Y9TISG
306,true,1,97.0,98,9,2019-10-03 01:39:30,2019-10-03 01:39:40,true,A10SG5T0Y9TISG
307,true,1,99.0,98,9,2019-10-03 01:39:42,2019-10-03 01:39:50,true,A10SG5T0Y9TISG
308,true,1,98.0,97,9,2019-10-03 01:39:53,2019-10-03 01:40:13,true,A10SG5T0Y9TISG
309,true,1,96.0,96,9,2019-10-03 01:40:16,2019-10-03 01:40:21,true,A10SG5T0Y9TISG
310,true,1,89.0,92,9,2019-10-03 01:40:23,2019-10-03 01:40:29,true,A10SG5T0Y9TISG
311,true,1,93.0,96,9,2019-10-03 01:40:31,2019-10-03 01:40:37,true,A10SG5T0Y9TISG
312,false,0,19.0,4,5,2019-10-03 04:03:06,2019-10-03 04:03:50,false,A3OPXWTBJZ37M8
313,true,1,100.0,89,23,2019-10-03 04:03:06,2019-10-03 04:04:28,true,A3OPXWTBJZ37M8
314,false,2,27.0,50,2,2019-10-03 04:04:43,2019-10-03 04:05:42,false,A3OPXWTBJZ37M8
315,false,3,29.0,7,20,2019-10-03 04:04:43,2019-10-03 04:06:47,true,A3OPXWTBJZ37M8
316,true,4,43.0,78,11,2019-10-03 04:04:43,2019-10-03 04:07:26,true,A3OPXWTBJZ37M8
317,true,5,47.0,91,19,2019-10-03 04:04:43,2019-10-03 04:07:50,true,A3OPXWTBJZ37M8
318,false,6,71.0,50,12,2019-10-03 04:04:43,2019-10-03 04:08:37,true,A3OPXWTBJZ37M8
319,true,7,70.0,87,24,2019-10-03 04:08:48,2019-10-03 04:09:41,true,A3OPXWTBJZ37M8
320,false,8,64.0,5,9,2019-10-03 04:08:48,2019-10-03 04:10:08,false,A3OPXWTBJZ37M8
321,true,9,98.0,61,18,2019-10-03 04:08:48,2019-10-03 04:10:47,true,A3OPXWTBJZ37M8
322,true,10,99.0,60,28,2019-10-03 04:08:48,2019-10-03 04:11:14,true,A3OPXWTBJZ37M8
323,false,11,98.0,72,25,2019-10-03 04:11:22,2019-10-03 04:12:02,true,A3OPXWTBJZ37M8
324,true,12,47.0,91,10,2019-10-03 04:11:22,2019-10-03 04:12:30,true,A3OPXWTBJZ37M8
325,true,13,65.0,84,13,2019-10-03 04:11:22,2019-10-03 04:12:55,true,A3OPXWTBJZ37M8
326,true,14,99.0,91,30,2019-10-03 04:11:22,2019-10-03 04:13:19,true,A3OPXWTBJZ37M8
327,false,15,100.0,8,22,2019-10-03 04:11:22,2019-10-03 04:13:49,true,A3OPXWTBJZ37M8
328,false,16,53.0,15,4,2019-10-03 04:11:22,2019-10-03 04:14:07,true,A3OPXWTBJZ37M8
329,false,17,17.0,7,8,2019-10-03 04:14:15,2019-10-03 04:14:42,false,A3OPXWTBJZ37M8
330,false,18,42.0,10,21,2019-10-03 04:14:15,2019-10-03 04:15:15,false,A3OPXWTBJZ37M8
331,true,19,90.0,59,27,2019-10-03 04:14:15,2019-10-03 04:15:53,true,A3OPXWTBJZ37M8
332,false,20,78.0,4,16,2019-10-03 04:14:15,2019-10-03 04:16:19,false,A3OPXWTBJZ37M8
333,false,21,29.0,6,6,2019-10-03 04:14:15,2019-10-03 04:16:43,false,A3OPXWTBJZ37M8
334,false,22,40.0,6,14,2019-10-03 04:16:49,2019-10-03 04:17:13,true,A3OPXWTBJZ37M8
335,false,23,98.0,3,26,2019-10-03 04:16:49,2019-10-03 04:17:41,true,A3OPXWTBJZ37M8
336,false,24,38.0,3,7,2019-10-03 04:16:49,2019-10-03 04:18:09,true,A3OPXWTBJZ37M8
337,true,25,45.0,99,1,2019-10-03 04:16:49,2019-10-03 04:18:40,true,A3OPXWTBJZ37M8
338,false,26,4.0,46,3,2019-10-03 04:16:49,2019-10-03 04:19:28,true,A3OPXWTBJZ37M8
339,true,27,53.0,75,17,2019-10-03 04:16:49,2019-10-03 04:19:54,true,A3OPXWTBJZ37M8
340,true,28,98.0,98,29,2019-10-03 04:20:04,2019-10-03 04:20:32,true,A3OPXWTBJZ37M8
341,false,29,100.0,2,31,2019-10-03 04:20:04,2019-10-03 04:21:07,false,A3OPXWTBJZ37M8
342,false,30,97.0,20,15,2019-10-03 04:20:04,2019-10-03 04:21:37,false,A3OPXWTBJZ37M8
343,false,0,74.0,1,16,2019-10-03 23:02:41,2019-10-03 23:03:29,false,ABNJUVNHFVINU
344,false,1,98.0,40,26,2019-10-03 23:02:41,2019-10-03 23:04:55,true,ABNJUVNHFVINU
345,false,2,65.0,28,12,2019-10-03 23:05:06,2019-10-03 23:05:59,true,ABNJUVNHFVINU
346,true,3,80.0,42,27,2019-10-03 23:05:06,2019-10-03 23:06:49,true,ABNJUVNHFVINU
347,true,4,93.0,77,18,2019-10-03 23:05:06,2019-10-03 23:07:17,true,ABNJUVNHFVINU
348,true,5,87.0,87,1,2019-10-03 23:05:06,2019-10-03 23:07:40,true,ABNJUVNHFVINU
349,false,0,25.0,11,18,2019-10-03 23:05:36,2019-10-03 23:08:07,false,A1VVR9MA1P9HWJ
350,false,6,19.0,3,3,2019-10-03 23:05:06,2019-10-03 23:08:14,false,ABNJUVNHFVINU
351,false,0,87.0,27,27,2019-10-03 23:07:26,2019-10-03 23:08:28,false,A2Y0WNHMT4PZ4C
352,false,1,10.0,6,10,2019-10-03 23:05:36,2019-10-03 23:08:48,false,A1VVR9MA1P9HWJ
353,true,7,56.0,100,21,2019-10-03 23:08:21,2019-10-03 23:08:49,true,ABNJUVNHFVINU
354,true,2,34.0,58,7,2019-10-03 23:09:00,2019-10-03 23:09:51,true,A1VVR9MA1P9HWJ
355,false,8,49.0,37,7,2019-10-03 23:08:21,2019-10-03 23:10:11,true,ABNJUVNHFVINU
356,true,1,96.0,84,24,2019-10-03 23:07:26,2019-10-03 23:10:29,true,A2Y0WNHMT4PZ4C
357,false,3,8.0,3,9,2019-10-03 23:09:00,2019-10-03 23:10:36,false,A1VVR9MA1P9HWJ
358,false,2,91.0,4,13,2019-10-03 23:10:43,2019-10-03 23:11:22,false,A2Y0WNHMT4PZ4C
359,true,9,70.0,70,24,2019-10-03 23:08:21,2019-10-03 23:11:25,true,ABNJUVNHFVINU
360,false,4,12.0,9,17,2019-10-03 23:09:00,2019-10-03 23:11:27,false,A1VVR9MA1P9HWJ
361,true,10,22.0,47,6,2019-10-03 23:08:21,2019-10-03 23:12:17,true,ABNJUVNHFVINU
362,false,5,9.0,11,8,2019-10-03 23:09:00,2019-10-03 23:12:23,false,A1VVR9MA1P9HWJ
363,true,3,67.0,71,4,2019-10-03 23:10:43,2019-10-03 23:13:15,true,A2Y0WNHMT4PZ4C
364,false,6,95.0,34,29,2019-10-03 23:09:00,2019-10-03 23:13:23,false,A1VVR9MA1P9HWJ
365,false,11,100.0,40,22,2019-10-03 23:12:42,2019-10-03 23:13:48,true,ABNJUVNHFVINU
366,false,4,53.0,10,8,2019-10-03 23:10:43,2019-10-03 23:14:08,true,A2Y0WNHMT4PZ4C
367,true,12,47.0,79,9,2019-10-03 23:12:42,2019-10-03 23:14:14,true,ABNJUVNHFVINU
368,true,7,34.0,88,21,2019-10-03 23:13:41,2019-10-03 23:14:30,true,A1VVR9MA1P9HWJ
369,false,13,95.0,17,29,2019-10-03 23:12:42,2019-10-03 23:14:43,false,ABNJUVNHFVINU
370,false,8,8.0,52,6,2019-10-03 23:13:41,2019-10-03 23:15:24,false,A1VVR9MA1P9HWJ
371,true,14,64.0,58,14,2019-10-03 23:12:42,2019-10-03 23:15:25,true,ABNJUVNHFVINU
372,false,5,43.0,17,6,2019-10-03 23:10:43,2019-10-03 23:15:54,false,A2Y0WNHMT4PZ4C
373,false,9,97.0,46,28,2019-10-03 23:13:41,2019-10-03 23:15:56,false,A1VVR9MA1P9HWJ
374,false,15,42.0,53,11,2019-10-03 23:12:42,2019-10-03 23:16:21,true,ABNJUVNHFVINU
375,true,10,96.0,50,30,2019-10-03 23:13:41,2019-10-03 23:16:40,true,A1VVR9MA1P9HWJ
376,false,6,97.0,18,23,2019-10-03 23:10:43,2019-10-03 23:17:03,false,A2Y0WNHMT4PZ4C
377,false,16,51.0,39,10,2019-10-03 23:12:42,2019-10-03 23:17:01,true,ABNJUVNHFVINU
378,true,0,97.0,59,31,2019-10-03 23:16:55,2019-10-03 23:17:28,true,A1VVXZYA3TPHP0
379,false,11,10.0,4,20,2019-10-03 23:16:48,2019-10-03 23:17:27,false,A1VVR9MA1P9HWJ
380,true,1,30.0,32,6,2019-10-03 23:16:55,2019-10-03 23:17:53,true,A1VVXZYA3TPHP0
381,true,12,36.0,87,1,2019-10-03 23:16:48,2019-10-03 23:18:11,true,A1VVR9MA1P9HWJ
382,false,17,83.0,21,15,2019-10-03 23:17:15,2019-10-03 23:18:20,true,ABNJUVNHFVINU
383,false,2,96.0,20,23,2019-10-03 23:17:59,2019-10-03 23:18:23,false,A1VVXZYA3TPHP0
384,false,13,94.0,33,23,2019-10-03 23:16:48,2019-10-03 23:18:36,false,A1VVR9MA1P9HWJ
385,true,3,48.0,55,9,2019-10-03 23:17:59,2019-10-03 23:18:42,true,A1VVXZYA3TPHP0
386,false,18,97.0,2,23,2019-10-03 23:17:15,2019-10-03 23:19:01,false,ABNJUVNHFVINU
387,true,4,70.0,72,18,2019-10-03 23:17:59,2019-10-03 23:19:09,true,A1VVXZYA3TPHP0
388,true,5,80.0,84,26,2019-10-03 23:17:59,2019-10-03 23:19:29,true,A1VVXZYA3TPHP0
389,true,6,52.0,69,12,2019-10-03 23:17:59,2019-10-03 23:19:42,true,A1VVXZYA3TPHP0
390,true,14,25.0,63,14,2019-10-03 23:16:48,2019-10-03 23:19:44,true,A1VVR9MA1P9HWJ
391,true,19,24.0,65,5,2019-10-03 23:17:15,2019-10-03 23:19:46,true,ABNJUVNHFVINU
392,false,15,9.0,4,4,2019-10-03 23:16:48,2019-10-03 23:20:10,false,A1VVR9MA1P9HWJ
393,true,7,34.0,70,2,2019-10-03 23:19:51,2019-10-03 23:20:16,true,A1VVXZYA3TPHP0
394,false,8,44.0,21,5,2019-10-03 23:19:51,2019-10-03 23:20:35,false,A1VVXZYA3TPHP0
395,true,16,30.0,56,13,2019-10-03 23:16:48,2019-10-03 23:20:35,true,A1VVR9MA1P9HWJ
396,false,9,16.0,36,17,2019-10-03 23:19:51,2019-10-03 23:20:53,false,A1VVXZYA3TPHP0
397,false,20,22.0,44,20,2019-10-03 23:17:15,2019-10-03 23:21:10,true,ABNJUVNHFVINU
398,true,10,72.0,50,27,2019-10-03 23:19:51,2019-10-03 23:21:12,true,A1VVXZYA3TPHP0
399,false,17,82.0,18,16,2019-10-03 23:20:44,2019-10-03 23:21:27,false,A1VVR9MA1P9HWJ
400,true,21,74.0,83,4,2019-10-03 23:17:15,2019-10-03 23:21:32,true,ABNJUVNHFVINU
401,true,11,52.0,56,4,2019-10-03 23:21:28,2019-10-03 23:21:45,true,A1VVXZYA3TPHP0
402,false,7,90.0,49,29,2019-10-03 23:18:47,2019-10-03 23:21:52,false,A2Y0WNHMT4PZ4C
403,true,12,62.0,64,22,2019-10-03 23:21:28,2019-10-03 23:22:03,true,A1VVXZYA3TPHP0
404,true,18,78.0,62,26,2019-10-03 23:20:44,2019-10-03 23:22:05,true,A1VVR9MA1P9HWJ
405,true,22,99.0,76,30,2019-10-03 23:21:46,2019-10-03 23:22:25,true,ABNJUVNHFVINU
406,false,13,34.0,36,8,2019-10-03 23:21:28,2019-10-03 23:22:39,false,A1VVXZYA3TPHP0
407,true,8,58.0,46,10,2019-10-03 23:18:47,2019-10-03 23:22:47,true,A2Y0WNHMT4PZ4C
408,true,19,47.0,57,19,2019-10-03 23:20:44,2019-10-03 23:22:45,true,A1VVR9MA1P9HWJ
409,true,23,100.0,85,28,2019-10-03 23:21:46,2019-10-03 23:22:48,true,ABNJUVNHFVINU
410,true,14,71.0,85,16,2019-10-03 23:21:28,2019-10-03 23:23:00,true,A1VVXZYA3TPHP0
411,true,15,74.0,76,13,2019-10-03 23:21:28,2019-10-03 23:23:16,true,A1VVXZYA3TPHP0
412,true,24,21.0,67,2,2019-10-03 23:21:46,2019-10-03 23:23:19,true,ABNJUVNHFVINU
413,false,20,92.0,13,25,2019-10-03 23:20:44,2019-10-03 23:23:22,false,A1VVR9MA1P9HWJ
414,true,16,62.0,85,15,2019-10-03 23:21:28,2019-10-03 23:23:33,true,A1VVXZYA3TPHP0
415,true,9,83.0,82,22,2019-10-03 23:18:47,2019-10-03 23:23:44,true,A2Y0WNHMT4PZ4C
416,false,25,77.0,8,19,2019-10-03 23:21:46,2019-10-03 23:23:43,true,ABNJUVNHFVINU
417,true,21,45.0,89,12,2019-10-03 23:20:44,2019-10-03 23:23:47,true,A1VVR9MA1P9HWJ
418,false,10,37.0,14,5,2019-10-03 23:18:47,2019-10-03 23:24:26,false,A2Y0WNHMT4PZ4C
419,true,26,60.0,47,17,2019-10-03 23:21:46,2019-10-03 23:24:34,true,ABNJUVNHFVINU
420,false,22,84.0,7,31,2019-10-03 23:24:07,2019-10-03 23:24:50,false,A1VVR9MA1P9HWJ
421,false,27,46.0,16,8,2019-10-03 23:21:46,2019-10-03 23:24:54,true,ABNJUVNHFVINU
422,true,28,99.0,79,31,2019-10-03 23:25:03,2019-10-03 23:25:30,true,ABNJUVNHFVINU
423,false,11,68.0,11,21,2019-10-03 23:25:05,2019-10-03 23:25:37,false,A2Y0WNHMT4PZ4C
424,false,23,54.0,19,22,2019-10-03 23:24:07,2019-10-03 23:25:31,false,A1VVR9MA1P9HWJ
425,false,29,100.0,15,25,2019-10-03 23:25:03,2019-10-03 23:26:04,false,ABNJUVNHFVINU
426,false,0,19.0,48,6,2019-10-03 23:23:23,2019-10-03 23:26:06,true,A1SHLWKA0UH1IS
427,true,24,90.0,54,15,2019-10-03 23:24:07,2019-10-03 23:26:08,true,A1VVR9MA1P9HWJ
428,false,12,98.0,7,30,2019-10-03 23:25:05,2019-10-03 23:26:30,false,A2Y0WNHMT4PZ4C
429,false,30,77.0,1,13,2019-10-03 23:25:03,2019-10-03 23:26:31,false,ABNJUVNHFVINU
430,true,25,49.0,87,24,2019-10-03 23:24:07,2019-10-03 23:26:45,true,A1VVR9MA1P9HWJ
431,false,13,58.0,15,7,2019-10-03 23:25:05,2019-10-03 23:27:16,false,A2Y0WNHMT4PZ4C
432,true,26,76.0,88,27,2019-10-03 23:24:07,2019-10-03 23:27:12,true,A1VVR9MA1P9HWJ
433,true,27,19.0,90,3,2019-10-03 23:24:07,2019-10-03 23:27:37,true,A1VVR9MA1P9HWJ
434,false,14,89.0,9,16,2019-10-03 23:25:05,2019-10-03 23:27:57,false,A2Y0WNHMT4PZ4C
435,false,28,7.0,5,2,2019-10-03 23:27:46,2019-10-03 23:28:24,false,A1VVR9MA1P9HWJ
436,true,15,97.0,70,31,2019-10-03 23:25:05,2019-10-03 23:28:45,true,A2Y0WNHMT4PZ4C
437,false,29,9.0,19,11,2019-10-03 23:27:46,2019-10-03 23:29:08,false,A1VVR9MA1P9HWJ
438,false,30,6.0,3,5,2019-10-03 23:27:46,2019-10-03 23:29:31,false,A1VVR9MA1P9HWJ
439,true,16,93.0,18,15,2019-10-03 23:25:05,2019-10-03 23:30:36,true,A2Y0WNHMT4PZ4C
440,false,1,98.0,49,31,2019-10-03 23:23:23,2019-10-03 23:32:08,true,A1SHLWKA0UH1IS
441,false,2,14.0,0,5,2019-10-03 23:32:50,2019-10-03 23:33:44,false,A1SHLWKA0UH1IS
442,false,3,90.0,7,28,2019-10-03 23:32:50,2019-10-03 23:36:33,false,A1SHLWKA0UH1IS
443,false,4,45.0,1,11,2019-10-03 23:32:50,2019-10-03 23:36:59,false,A1SHLWKA0UH1IS
444,false,5,84.0,27,13,2019-10-03 23:32:50,2019-10-03 23:37:43,false,A1SHLWKA0UH1IS
445,false,6,78.0,44,18,2019-10-03 23:32:50,2019-10-03 23:38:27,true,A1SHLWKA0UH1IS
446,true,7,67.0,95,27,2019-10-03 23:38:39,2019-10-03 23:39:14,true,A1SHLWKA0UH1IS
447,true,8,55.0,100,10,2019-10-03 23:38:39,2019-10-03 23:39:42,true,A1SHLWKA0UH1IS
448,true,9,100.0,79,29,2019-10-03 23:38:39,2019-10-03 23:40:13,true,A1SHLWKA0UH1IS
449,true,10,52.0,78,12,2019-10-03 23:38:39,2019-10-03 23:40:51,true,A1SHLWKA0UH1IS
450,false,11,62.0,0,16,2019-10-03 23:40:57,2019-10-03 23:41:18,false,A1SHLWKA0UH1IS
451,false,12,45.0,29,2,2019-10-03 23:40:57,2019-10-03 23:41:52,false,A1SHLWKA0UH1IS
452,false,13,39.0,5,9,2019-10-03 23:40:57,2019-10-03 23:42:13,false,A1SHLWKA0UH1IS
453,false,14,47.0,4,7,2019-10-03 23:40:57,2019-10-03 23:42:46,false,A1SHLWKA0UH1IS
454,false,15,48.0,45,4,2019-10-03 23:40:57,2019-10-03 23:43:23,true,A1SHLWKA0UH1IS
455,false,16,48.0,24,21,2019-10-03 23:40:57,2019-10-03 23:43:51,false,A1SHLWKA0UH1IS
456,false,17,44.0,16,1,2019-10-03 23:43:57,2019-10-03 23:44:38,true,A1SHLWKA0UH1IS
457,false,18,39.0,41,8,2019-10-03 23:43:57,2019-10-03 23:45:03,true,A1SHLWKA0UH1IS
458,false,19,22.0,0,19,2019-10-03 23:43:57,2019-10-03 23:45:25,false,A1SHLWKA0UH1IS
459,true,20,68.0,78,24,2019-10-03 23:43:57,2019-10-03 23:45:50,true,A1SHLWKA0UH1IS
460,false,21,100.0,65,30,2019-10-03 23:43:57,2019-10-03 23:46:12,true,A1SHLWKA0UH1IS
461,false,22,90.0,5,22,2019-10-03 23:46:43,2019-10-03 23:47:15,false,A1SHLWKA0UH1IS
462,false,23,22.0,0,20,2019-10-03 23:46:43,2019-10-03 23:47:34,false,A1SHLWKA0UH1IS
463,false,24,100.0,16,23,2019-10-03 23:46:43,2019-10-03 23:47:56,false,A1SHLWKA0UH1IS
464,false,25,28.0,3,14,2019-10-03 23:46:43,2019-10-03 23:48:20,false,A1SHLWKA0UH1IS
465,false,26,100.0,13,25,2019-10-03 23:46:43,2019-10-03 23:48:47,false,A1SHLWKA0UH1IS
466,true,27,53.0,78,17,2019-10-03 23:46:43,2019-10-03 23:49:21,true,A1SHLWKA0UH1IS
467,true,28,29.0,91,3,2019-10-03 23:49:28,2019-10-03 23:49:58,true,A1SHLWKA0UH1IS
468,false,29,100.0,1,26,2019-10-03 23:49:28,2019-10-03 23:50:16,false,A1SHLWKA0UH1IS
469,false,30,100.0,30,15,2019-10-03 23:49:28,2019-10-03 23:50:41,false,A1SHLWKA0UH1IS
470,false,0,87.0,2,22,2019-10-04 00:00:52,2019-10-04 00:01:27,false,AX82BZBEUJUBU
471,false,1,28.0,33,9,2019-10-04 00:00:52,2019-10-04 00:02:01,true,AX82BZBEUJUBU
472,false,0,27.0,23,3,2019-10-04 00:03:44,2019-10-04 00:04:59,false,A3CH1Z6J9R38G9
473,false,2,81.0,30,27,2019-10-04 00:04:43,2019-10-04 00:05:08,true,AX82BZBEUJUBU
474,true,3,30.0,54,6,2019-10-04 00:04:43,2019-10-04 00:05:38,true,AX82BZBEUJUBU
475,false,4,76.0,9,28,2019-10-04 00:04:43,2019-10-04 00:06:05,false,AX82BZBEUJUBU
476,true,5,97.0,98,13,2019-10-04 00:04:43,2019-10-04 00:06:28,true,AX82BZBEUJUBU
477,false,1,100.0,18,28,2019-10-04 00:03:44,2019-10-04 00:07:03,false,A3CH1Z6J9R38G9
478,false,6,48.0,42,14,2019-10-04 00:04:43,2019-10-04 00:07:10,true,AX82BZBEUJUBU
479,false,2,11.0,6,11,2019-10-04 00:07:09,2019-10-04 00:07:34,false,A3CH1Z6J9R38G9
480,false,7,50.0,9,19,2019-10-04 00:07:36,2019-10-04 00:08:18,false,AX82BZBEUJUBU
481,false,3,24.0,18,17,2019-10-04 00:07:09,2019-10-04 00:08:34,false,A3CH1Z6J9R38G9
482,true,8,72.0,70,15,2019-10-04 00:07:36,2019-10-04 00:08:54,true,AX82BZBEUJUBU
483,false,4,19.0,44,20,2019-10-04 00:07:09,2019-10-04 00:09:10,false,A3CH1Z6J9R38G9
484,false,9,30.0,19,20,2019-10-04 00:07:36,2019-10-04 00:09:35,true,AX82BZBEUJUBU
485,true,5,61.0,68,19,2019-10-04 00:07:09,2019-10-04 00:09:40,true,A3CH1Z6J9R38G9
486,false,10,17.0,14,17,2019-10-04 00:07:36,2019-10-04 00:10:07,false,AX82BZBEUJUBU
487,false,11,11.0,5,4,2019-10-04 00:10:35,2019-10-04 00:11:03,false,AX82BZBEUJUBU
488,false,12,93.0,24,23,2019-10-04 00:10:35,2019-10-04 00:11:31,true,AX82BZBEUJUBU
489,false,6,85.0,55,18,2019-10-04 00:07:09,2019-10-04 00:11:40,true,A3CH1Z6J9R38G9
490,false,13,8.0,3,3,2019-10-04 00:10:35,2019-10-04 00:12:09,false,AX82BZBEUJUBU
491,true,7,81.0,66,16,2019-10-04 00:11:59,2019-10-04 00:12:29,true,A3CH1Z6J9R38G9
492,false,14,62.0,3,16,2019-10-04 00:10:35,2019-10-04 00:12:44,false,AX82BZBEUJUBU
493,false,8,58.0,51,13,2019-10-04 00:11:59,2019-10-04 00:12:49,false,A3CH1Z6J9R38G9
494,true,15,22.0,67,2,2019-10-04 00:10:35,2019-10-04 00:13:17,true,AX82BZBEUJUBU
